node_id,betweenness,pagerank,network_community_id,semantic_cluster_id,top_keywords,neighbor_consistency
Artiom Wendyl,0.0,5.7403167991312944e-05,1,1,"necromunda, helmawr, kal, gerontius, haera",0.6003320217132568
Fioros Loth,0.0,0.00010621150874495541,1,1,"necromunda, helmawr, kal, gerontius, haera",0.47032713890075684
Artolun,0.0,5.7403167991312944e-05,17,5,"honfler, custodes, denial, magron, loyalists",0.4946489930152893
Kurtiz Mannheim,0.00013299111752315186,0.00020263675428434813,8,15,"cain, cadian, armageddon, drinkers, yarrick",0.4563368856906891
Arye Babbist,0.00010270712357928929,0.00026682274136525727,3,13,"tanith, gaunt, sabbat, omnibus, vervunhive",0.693461537361145
Goseph Kersherin,0.00023160036809518128,0.00027203576699058395,3,13,"tanith, gaunt, sabbat, omnibus, vervunhive",0.7180455923080444
Innis Unterrio,7.800282471065607e-07,0.00023326224580282547,3,13,"tanith, gaunt, sabbat, omnibus, vervunhive",0.7124870419502258
Lex Cardinale,0.0004013556319450131,0.0003517848456210662,3,15,"cain, cadian, armageddon, drinkers, yarrick",0.6126560568809509
Asan Helmawr,1.4439686401419335e-06,0.00014623316884097853,38,1,"necromunda, helmawr, kal, gerontius, haera",0.6717060804367065
Gerontius Helmawr,0.0038474910399416895,0.001550572719752341,38,1,"necromunda, helmawr, kal, gerontius, haera",0.6843905448913574
Lady Credo,0.0011489545347642166,0.0007943842410159301,38,1,"necromunda, helmawr, kal, gerontius, haera",0.44674748182296753
AsanethAyu,2.0776833559577454e-05,0.0001154310855934531,20,4,"eisenhorn, ravenor, quixos, inquisitors, pontius",0.3645998239517212
Cehen-qui,0.0,9.821285854631657e-05,20,4,"eisenhorn, ravenor, quixos, inquisitors, pontius",0.49044957756996155
Asavan Tortellius,0.0,9.987660703150726e-05,8,15,"cain, cadian, armageddon, drinkers, yarrick",0.646880030632019
Tomaz Maghernus,0.0,9.987660703150726e-05,8,15,"cain, cadian, armageddon, drinkers, yarrick",0.6912972927093506
Asbiel,0.0,5.7403167991312944e-05,4,11,"luther, astelan, lion, caliban, jonson",0.629729688167572
Guain,0.0007579093830947973,0.00017778281580657014,4,11,"luther, astelan, lion, caliban, jonson",0.5565791130065918
Borz (Fallen Angel),0.0010701284863258698,0.00045067506883921026,4,11,"luther, astelan, lion, caliban, jonson",0.7039773464202881
Lamor,0.0,0.0001445825934773547,4,11,"luther, astelan, lion, caliban, jonson",0.6004362106323242
Seraphax,0.00392777855754147,0.0008748942137662137,4,11,"luther, astelan, lion, caliban, jonson",0.5770353674888611
Ascari Valkar,9.582096045181499e-08,0.00012967047565222168,0,8,"honsou, meduson, clan, warsmith, cain",0.6186650395393372
Galan Dion,0.0,0.00011255617745098716,0,8,"honsou, meduson, clan, warsmith, cain",0.6751073598861694
Kraillach,0.0012486703967372716,0.0003689542673062332,24,0,"heht, phoenix, yriel, craftworld, iyanden",0.6618353724479675
Tahril,0.000587282661994916,0.00031032708685761333,24,0,"heht, phoenix, yriel, craftworld, iyanden",0.6145570278167725
Asger (Dreadnought),0.0,5.7403167991312944e-05,0,12,"russ, ragnar, fenris, bjorn, grimnar",0.5705634355545044
Ragnar Blackmane,0.006572235177993957,0.00233350588759058,21,12,"russ, ragnar, fenris, bjorn, grimnar",0.6212403774261475
Haldor Icepelt,0.0001750056309969341,0.00014009691480337382,0,12,"russ, ragnar, fenris, bjorn, grimnar",0.720771312713623
Asger Warfist,0.0,8.217193801965739e-05,5,12,"russ, ragnar, fenris, bjorn, grimnar",0.5743622779846191
Ashkanez,0.0003168976355042132,0.00010181847529180795,20,10,"style, khan, sarro, salamanders, kor",0.45036131143569946
Marduk (Tallarn),0.0,0.0005417084883901905,20,15,"cain, cadian, armageddon, drinkers, yarrick",
Ekodas,6.70746723162705e-08,0.0001007609767034008,20,10,"style, khan, sarro, salamanders, kor",0.3951270878314972
Ashpharim Dhey,0.0,5.7403167991312944e-05,21,0,"heht, phoenix, yriel, craftworld, iyanden",0.4481852650642395
Ashterioth,8.318555427033548e-05,0.0002574107171297641,21,9,"khan, huron, sabbat, telomane, sek",0.5488565564155579
Ulrik Grimfang,0.0026227692046767977,0.0004953862198238149,21,12,"russ, ragnar, fenris, bjorn, grimnar",0.554929792881012
Ashur-Kai Qezremah,0.0,0.0002605402717167168,17,9,"khan, huron, sabbat, telomane, sek",0.54740309715271
Asmasael,0.0,5.7403167991312944e-05,2,3,"rafen, arkio, baal, sanguinius, mephiston",0.49880555272102356
Xorphas,0.00015762897335804064,0.0002658618520570232,2,9,"khan, huron, sabbat, telomane, sek",0.49497857689857483
Asmodai,0.0022413325186795025,0.0005516955627086954,4,11,"luther, astelan, lion, caliban, jonson",0.4544956684112549
Elijah (Master),0.0,0.00026021093274942645,4,11,"luther, astelan, lion, caliban, jonson",0.743500828742981
Malvine Rhemell,0.00013252038830486015,0.0003377152459666852,4,11,"luther, astelan, lion, caliban, jonson",0.6463391780853271
Balthasar,0.0040887485443754975,0.0005869810557480389,4,11,"luther, astelan, lion, caliban, jonson",0.4334048926830292
Corpulax,0.0026315293202435774,0.0005983685159016944,4,9,"khan, huron, sabbat, telomane, sek",0.37292978167533875
Gabriel (Dark Angels),0.0005770686834079973,0.00030455921322590545,4,11,"luther, astelan, lion, caliban, jonson",0.4857490062713623
Asphodel,0.0009145110245112645,0.0005040890566355198,3,9,"khan, huron, sabbat, telomane, sek",0.44239306449890137
Sholen Skara,0.0008489868095484036,0.0009378428926995842,3,9,"khan, huron, sabbat, telomane, sek",0.452858030796051
Salvador Sondar,0.0005360392293084636,0.0006488329940608252,3,1,"necromunda, helmawr, kal, gerontius, haera",0.497239887714386
Heymlik Chass,0.0009612440311393485,0.00020137621538964757,3,1,"necromunda, helmawr, kal, gerontius, haera",0.5005262494087219
Asphor,0.0,5.7403167991312944e-05,36,10,"style, khan, sarro, salamanders, kor",0.5604644417762756
Ercuros Tor,1.1498515254217799e-06,0.0002989873772602167,36,15,"cain, cadian, armageddon, drinkers, yarrick",0.5516473650932312
Aster Lydorran,0.0013303782149129996,0.0003815096542297933,36,7,"sicarius, titus, calgar, macragge, ventanus",0.48498716950416565
Astador,0.00026753212158146745,0.0001321340331066126,0,7,"sicarius, titus, calgar, macragge, ventanus",0.5482300519943237
Fidus Kryptman,4.21612225987986e-07,9.495085994817615e-05,0,4,"eisenhorn, ravenor, quixos, inquisitors, pontius",0.4044966399669647
Learchus Abantes,0.000264389903298902,0.00028894365736111807,0,7,"sicarius, titus, calgar, macragge, ventanus",0.4666309654712677
Astamorkhus Grine-Theta,0.0,5.7403167991312944e-05,29,9,"khan, huron, sabbat, telomane, sek",0.567617654800415
Kaligius,9.582096045181499e-08,0.0006100749367686631,29,9,"khan, huron, sabbat, telomane, sek",0.7363132238388062
Kaligia,0.0,0.0006170397153677515,29,14,"sisters, sororitas, aleya, adepta, saint",0.7363132238388062
Aster Crohne,0.000276766536956135,0.00022954904571292193,7,3,"rafen, arkio, baal, sanguinius, mephiston",0.5448893308639526
Larrus Torgan,0.0,0.00018850696006708262,36,10,"style, khan, sarro, salamanders, kor",
Lothar Redfang,0.0,0.00010375401424564685,36,15,"cain, cadian, armageddon, drinkers, yarrick",0.3802691400051117
Storn (Intercessor),0.0,0.00014787419164812157,36,10,"style, khan, sarro, salamanders, kor",
Asterion Moloc,0.0001328078511862156,8.180733836813418e-05,16,9,"khan, huron, sabbat, telomane, sek",0.4412964880466461
Maktlan Kutlakh,0.0,9.174457423757163e-05,16,0,"heht, phoenix, yriel, craftworld, iyanden",
Violeta Roskavler,0.0,6.73404038607504e-05,16,14,"sisters, sororitas, aleya, adepta, saint",0.3701343238353729
Fadix,6.388064030120999e-08,0.0007846135763873961,16,5,"honfler, custodes, denial, magron, loyalists",0.5684663653373718
Irthu Haemotalion,0.000774884529326821,0.0014066743934154683,16,5,"honfler, custodes, denial, magron, loyalists",0.41927123069763184
Asteroth,0.0,5.7403167991312944e-05,20,0,"heht, phoenix, yriel, craftworld, iyanden",0.43649426102638245
Silas Hand,4.373580433384212e-06,0.00018868754118203874,20,4,"eisenhorn, ravenor, quixos, inquisitors, pontius",0.4084368646144867
Astor Sabbathiel,0.0002428952601533862,0.000332672656226436,34,4,"eisenhorn, ravenor, quixos, inquisitors, pontius",0.5001441836357117
Sarasti,0.0005827305502409436,0.00015927968708650408,34,4,"eisenhorn, ravenor, quixos, inquisitors, pontius",0.48439598083496094
Leofric (Dark Angels),0.0,0.00013923068025075314,34,11,"luther, astelan, lion, caliban, jonson",
Metik,0.0,0.0001585837465066804,34,10,"style, khan, sarro, salamanders, kor",0.48378026485443115
Astorax,0.00044636032600750216,0.00013412558471856615,34,8,"honsou, meduson, clan, warsmith, cain",0.5222414135932922
Bartok,4.6191140233757256e-05,0.00016619712174149545,34,8,"honsou, meduson, clan, warsmith, cain",0.7095476984977722
Rendix,1.3894039265513175e-06,0.00015700104683291223,34,8,"honsou, meduson, clan, warsmith, cain",0.6126191020011902
Astraeos,0.0002900800545308183,0.00014277337080955408,21,1,"necromunda, helmawr, kal, gerontius, haera",0.49520909786224365
Cadar,4.551495621461212e-07,7.761075672451937e-05,21,1,"necromunda, helmawr, kal, gerontius, haera",0.4281352758407593
Astrid Helvintr,4.415749260821141e-05,0.00026068155383284267,29,14,"sisters, sororitas, aleya, adepta, saint",0.6527342796325684
Katla Helvintr,0.00169020189156964,0.0004490413984029595,29,1,"necromunda, helmawr, kal, gerontius, haera",0.7389708757400513
Erastus Lamertine,0.0010200780046498719,0.0006881693384912197,29,1,"necromunda, helmawr, kal, gerontius, haera",0.6715353727340698
Astrovel,0.0,5.7403167991312944e-05,4,5,"honfler, custodes, denial, magron, loyalists",0.48111796379089355
Belath (Infiltrator),0.0,0.0004607187654362365,4,11,"luther, astelan, lion, caliban, jonson",
Astura,0.0,7.367261490919376e-05,24,9,"khan, huron, sabbat, telomane, sek",0.45931586623191833
Asubha,6.329425769806751e-06,9.378277256253992e-05,17,1,"necromunda, helmawr, kal, gerontius, haera",0.6445692777633667
Subha,1.8085057121360675e-05,9.378277256253992e-05,17,1,"necromunda, helmawr, kal, gerontius, haera",0.5686348676681519
Atharva,2.291829139925697e-05,0.0002479028481890296,17,6,"fulgrim, perturabo, dorn, m30, curze",0.48077061772346497
Saturnalia Princeps Carthagina,3.6814181892234e-06,7.734098256002374e-05,17,1,"necromunda, helmawr, kal, gerontius, haera",0.6082090139389038
Asurmen,0.000816912387462989,0.0007821911503026873,24,0,"heht, phoenix, yriel, craftworld, iyanden",0.506530225276947
Atal Tyvar,4.7910480225907496e-08,8.180733836813418e-05,1,5,"honfler, custodes, denial, magron, loyalists",0.4104531407356262
Atanaxis,0.0008143265538862044,0.0002633012204682798,19,3,"rafen, arkio, baal, sanguinius, mephiston",0.5145409107208252
Atesh Tarsa,4.67850656711577e-05,0.00010206308088727718,5,5,"honfler, custodes, denial, magron, loyalists",0.4605831503868103
Athanazius Calvino,0.0,5.7403167991312944e-05,6,11,"luther, astelan, lion, caliban, jonson",0.6432644128799438
Undying Martyr,0.00019906804533864565,0.00022729692415209018,6,3,"rafen, arkio, baal, sanguinius, mephiston",0.6442981362342834
Montaig,0.00019906804533864565,0.00022729692415209018,6,3,"rafen, arkio, baal, sanguinius, mephiston",0.6514266133308411
Athellenas,0.0002680112263837265,0.0019712895002276247,16,2,"templars, sigismund, sabbat, saint, creed",0.5029109120368958
Manskinner,0.0,0.001665720294030229,16,9,"khan, huron, sabbat, telomane, sek",0.5029109120368958
Athene DuCade,0.0,0.00010080343490524919,2,3,"rafen, arkio, baal, sanguinius, mephiston",0.5348351001739502
Athenys,0.0,5.7403167991312944e-05,35,0,"heht, phoenix, yriel, craftworld, iyanden",0.6407303214073181
Auric Stormcloud,0.004018060334625958,0.00041044442578405774,35,0,"heht, phoenix, yriel, craftworld, iyanden",0.3834395408630371
Janus Darke,0.0034911408731014273,0.0006693066885229646,35,2,"templars, sigismund, sabbat, saint, creed",0.5121033787727356
Athenys (Farseer),0.0,0.00019009621229078828,35,0,"heht, phoenix, yriel, craftworld, iyanden",
Atok Abidemi,0.00020617506443376313,0.0006203892521979615,21,6,"fulgrim, perturabo, dorn, m30, curze",0.6566586494445801
Barek Zytos,0.0006743543697518728,0.0006120026846248862,21,6,"fulgrim, perturabo, dorn, m30, curze",0.5682123899459839
Igen Gargo,0.00020370484515724215,0.0006120026846248862,21,9,"khan, huron, sabbat, telomane, sek",0.606208860874176
Garviel Loken,0.01723913415864293,0.005341133017461233,17,6,"fulgrim, perturabo, dorn, m30, curze",0.5900506973266602
Atreus (Chapter Ancient),0.0,8.772906125052006e-05,30,7,"sicarius, titus, calgar, macragge, ventanus",0.7346428036689758
Octavian (Chapter Ancient),0.0002656157023724312,0.000178125524256547,30,7,"sicarius, titus, calgar, macragge, ventanus",0.626852810382843
Varras,0.0,0.00011261250928533295,30,7,"sicarius, titus, calgar, macragge, ventanus",
Furiae,0.0,0.00011261250928533295,30,7,"sicarius, titus, calgar, macragge, ventanus",0.7082167863845825
Attias,0.00019016963783723977,0.0001246285143421582,4,11,"luther, astelan, lion, caliban, jonson",0.4973227381706238
Augury,0.00013667724489111607,0.00029616752463940593,20,0,"heht, phoenix, yriel, craftworld, iyanden",0.5407288074493408
Tenebrus,0.0043737385279884276,0.0010166144089942077,20,9,"khan, huron, sabbat, telomane, sek",0.49405303597450256
Tharador Yheng,0.0010437234621522647,0.0005228617564079227,20,9,"khan, huron, sabbat, telomane, sek",0.4889698028564453
Iron Magus,0.0,0.00028421265056480043,20,8,"honsou, meduson, clan, warsmith, cain",0.5411444902420044
Graeyl Herek,0.0,0.00017606966193369842,20,9,"khan, huron, sabbat, telomane, sek",0.4683694839477539
Corbulo,0.001108164479969071,0.00032926055702434755,2,3,"rafen, arkio, baal, sanguinius, mephiston",0.381889283657074
Aun Helwintr,0.0008075030528942056,0.00011931232831522136,21,12,"russ, ragnar, fenris, bjorn, grimnar",0.6119456887245178
Ulvurul Heoroth,6.703424360088677e-06,7.429856296258418e-05,21,12,"russ, ragnar, fenris, bjorn, grimnar",0.6613059639930725
Patrekr,7.985080037651249e-08,9.84296403508221e-05,21,9,"khan, huron, sabbat, telomane, sek",0.5638183951377869
Cormek Dod,0.001337714906219873,0.00014220451792840608,21,9,"khan, huron, sabbat, telomane, sek",0.5241972804069519
Aun'Pau,0.0,5.7403167991312944e-05,18,10,"style, khan, sarro, salamanders, kor",0.3597068786621094
Aun'Vre,4.4590303277334566e-05,0.00016682351096307114,4,10,"style, khan, sarro, salamanders, kor",0.5698744654655457
R'myr,0.00017720651254264652,0.00019988872848139647,4,6,"fulgrim, perturabo, dorn, m30, curze",0.5166438817977905
Aun'ui Hoo'nan,0.0,0.00013280873448528958,15,5,"honfler, custodes, denial, magron, loyalists",0.7260817885398865
Nergui,0.00039842355355864675,0.00023832435997651617,15,9,"khan, huron, sabbat, telomane, sek",0.6327500343322754
M'au,0.0,0.00013280873448528958,15,5,"honfler, custodes, denial, magron, loyalists",0.7123114466667175
Jotunn,0.0,0.00013280873448528958,15,12,"russ, ragnar, fenris, bjorn, grimnar",0.645122766494751
Auramagma,0.0,9.700703670838256e-05,21,6,"fulgrim, perturabo, dorn, m30, curze",0.5293589234352112
Aurea (Canoness),0.0,8.89824437722733e-05,1,2,"templars, sigismund, sabbat, saint, creed",0.7558568716049194
Cenric,9.582096045181499e-08,0.00012682897420107395,1,2,"templars, sigismund, sabbat, saint, creed",0.7219038009643555
Shaha Gaathon,0.00026896943598824467,0.001603738643771505,1,10,"style, khan, sarro, salamanders, kor",0.6541266441345215
Aurum (Ordo Sinister),0.0,5.7403167991312944e-05,17,10,"style, khan, sarro, salamanders, kor",0.3957372009754181
Autarthix-Cent,0.0,5.7403167991312944e-05,1,2,"templars, sigismund, sabbat, saint, creed",0.3538336455821991
Autek Mor,0.00028292139687652784,0.00019115838682534403,1,6,"fulgrim, perturabo, dorn, m30, curze",0.5902500748634338
Nârik Dreygur,0.00020044059664855822,0.00018284413320374072,0,6,"fulgrim, perturabo, dorn, m30, curze",0.5366025567054749
Aveline Aboyé,0.0005317105095471214,0.0003360288056106854,25,2,"templars, sigismund, sabbat, saint, creed",0.5084255337715149
Matriarch (Adepta Sororitas),3.5015716690820395e-06,0.00012444580832791311,25,14,"sisters, sororitas, aleya, adepta, saint",0.6163372993469238
Talitha,0.0,0.0001635244879346916,25,14,"sisters, sororitas, aleya, adepta, saint",0.6022658348083496
Vasiliki,1.9164192090362999e-07,0.00011468414017718463,25,2,"templars, sigismund, sabbat, saint, creed",0.607554018497467
Aveliza Drachmar,0.0,5.7403167991312944e-05,16,2,"templars, sigismund, sabbat, saint, creed",0.6085708737373352
Averamus,0.0002605884117966146,0.00013539850843040377,6,9,"khan, huron, sabbat, telomane, sek",0.530364453792572
Zameon Gydrael,0.0002746957447784706,0.0002037671246156394,6,9,"khan, huron, sabbat, telomane, sek",0.5040672421455383
Xezukoth,0.0,0.00011518081081699806,6,9,"khan, huron, sabbat, telomane, sek",0.5743699669837952
Avery,0.0,5.7403167991312944e-05,30,15,"cain, cadian, armageddon, drinkers, yarrick",0.3870614767074585
Ryse,1.72477728813267e-06,0.00040196230567585573,30,2,"templars, sigismund, sabbat, saint, creed",0.6031035780906677
Avitus,0.0002673644349006768,7.951361069036927e-05,19,5,"honfler, custodes, denial, magron, loyalists",0.587234616279602
Jonah Orion,2.9544364336756823e-05,0.00010836854402115328,19,3,"rafen, arkio, baal, sanguinius, mephiston",0.6336906552314758
Avra,0.0,5.7403167991312944e-05,25,14,"sisters, sororitas, aleya, adepta, saint",0.6080242991447449
Avranche,0.0,5.7403167991312944e-05,3,13,"tanith, gaunt, sabbat, omnibus, vervunhive",0.6217857599258423
Avris,0.0,0.00020032437539786003,38,1,"necromunda, helmawr, kal, gerontius, haera",0.6861901879310608
Dogbit Karg,3.8328384180725997e-07,0.0003354500024948738,38,1,"necromunda, helmawr, kal, gerontius, haera",0.6813572645187378
Marius Helmawr,0.0002736646630503836,0.0003725564718135657,38,1,"necromunda, helmawr, kal, gerontius, haera",0.756277859210968
Aximos,0.0,5.7403167991312944e-05,21,1,"necromunda, helmawr, kal, gerontius, haera",0.4054502844810486
Castius (Librarian),0.0,8.180733836813418e-05,21,9,"khan, huron, sabbat, telomane, sek",0.467318058013916
Az'mekh,0.0,5.7403167991312944e-05,21,12,"russ, ragnar, fenris, bjorn, grimnar",0.48703595995903015
Azael Konenos,3.7096044102945715e-06,0.00020425235780375072,17,15,"cain, cadian, armageddon, drinkers, yarrick",0.537725031375885
Manushya-Rakshsasi,0.0005558707721599892,0.00034532568684558936,17,0,"heht, phoenix, yriel, craftworld, iyanden",0.48812514543533325
Von Kalda,0.00013479949449731385,0.00023691779266979803,17,5,"honfler, custodes, denial, magron, loyalists",0.48307111859321594
Moriah,0.0,0.00037465440325493854,19,0,"heht, phoenix, yriel, craftworld, iyanden",0.6102006435394287
